Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1
13.33131332489596,21514.30206580947,67490.28212815423,9.183999984193042,311.65400000200987,21525.618956777857,67530.50621742,-230.8269362392812,36.18575568840622
13.440889979180117,21513.87867238784,67489.00255479108,9.16799998987416,311.62500000360194,21525.427466831483,67529.61608113452,-230.84585309509723,36.62360921511746
13.61374331290049,21513.442378777727,67487.70441376326,9.411999965740144,311.6060000026573,21525.2361259136,67528.69270730298,-230.85441749186845,37.05129164284536
13.72434887884264,21513.01904906787,67486.40631713507,9.582999982444523,311.57900000403333,21525.037056135112,67527.74699294243,-230.8707195733403,37.45210761480874
13.786082214375432,21512.569791007296,67485.10813179193,9.739999974215774,311.5570000006729,21524.838041603816,67526.79021707836,-230.88190438106253,37.85004265273506
13.856561100020928,21512.120596822057,67483.79142316162,9.91799998759423,311.55600000241486,21524.63135743769,67525.82252272965,-230.8719464149866,38.253534202841294
13.962022204534524,21511.65843835457,67482.47467019019,9.967999984759157,311.5190000047802,21524.40903282028,67524.84327885309,-230.8978156641656,38.6456400028189
14.084459991299438,21511.183315592243,67481.15787288552,10.160999976765437,311.496000002323,21524.19457254724,67523.85309554536,-230.90959470398928,39.03378591965948
14.123043321829432,21510.708256688547,67479.82255229735,10.295999977897656,311.4790000018192,21523.9568345158,67522.85178142186,-230.91517708292935,39.42265400323083
14.265544427182164,21510.23326164161,67478.46870842426,10.493999979306809,311.4650000027198,21523.734779477687,67521.81720879469,-230.9174596171921,39.80246103729141
14.354543321868428,21509.74523822184,67477.13334353798,10.595999985613666,311.4390000032037,21523.48934757204,67520.78242903137,-230.93166212063,40.16180947296529
14.46463442843093,21509.244314542848,67475.77941100854,10.734999982362025,311.4200000023689,21523.243977625083,67519.73660897129,-230.938747515818,40.53269793923353
14.581927762906536,21508.730490592632,67474.40691083156,10.861999979125354,311.4010000024378,21522.983088469668,67518.67962112052,-230.9456623972723,40.91031522764437
